timestamp,intensity
0,13124.0
0.06,14565.0
0.13,14009.0
0.19,9318.0
0.25,1214.0
0.32,-8898.0
0.38,-21919.0
0.44,-32768.0
0.5,-32768.0
0.57,-32768.0
0.63,-32768.0
0.69,-32768.0
0.76,-32768.0
0.82,-28632.0
0.88,-8487.0
0.94,9428.0
1.01,20031.0
1.07,32736.0
1.13,32720.0
1.2,32704.0
1.26,32688.0
1.32,27577.0
1.39,19240.0
1.45,15583.0
1.51,8648.0
1.57,910.0
1.64,-3366.0
1.7,-10366.0
1.76,-16408.0
1.83,-14914.0
1.89,-15197.0
1.95,-13551.0
2.02,-4565.0
2.08,2562.0
2.14,12070.0
2.2,24317.0
2.27,32659.0
2.33,32643.0
2.39,32627.0
2.46,32612.0
2.52,32596.0
2.58,32580.0
2.65,32564.0
2.71,10154.0
2.77,-2481.0
2.84,-24740.0
2.9,-32768.0
2.96,-32768.0
3.02,-32768.0
3.09,-32768.0
3.15,-32768.0
3.21,-32768.0
3.28,-28020.0
3.34,-12899.0
3.4,5262.0
3.47,11233.0
3.53,20696.0
3.59,31363.0
3.65,32642.0
3.72,32626.0
3.78,32611.0
3.84,32595.0
3.91,32579.0
3.97,32563.0
4.03,26064.0
4.1,12839.0
4.16,-307.0
4.22,-17690.0
4.28,-32768.0
4.35,-32768.0
4.41,-32768.0
4.47,-32768.0
4.54,-32768.0
4.6,-32768.0
4.66,-23515.0
4.73,-9583.0
4.79,3469.0
4.85,11348.0
4.91,19581.0
4.98,22854.0
5.04,23841.0
5.1,22814.0
5.17,19690.0
5.23,15823.0
5.29,13368.0
5.35,10775.0
5.42,5784.0
5.48,-1519.0
5.54,-10111.0
5.61,-20681.0
5.67,-29349.0
5.73,-32768.0
5.8,-32768.0
5.86,-32768.0
5.92,-32768.0
5.98,-32768.0
6.05,-32768.0
6.11,-13844.0
6.17,-1115.0
6.24,17534.0
6.3,32697.0
6.36,32682.0
6.43,32666.0
6.49,32650.0
6.55,32634.0
6.61,19904.0
6.68,16136.0
6.74,3482.0
6.8,-6709.0
6.87,-3101.0
6.93,-11778.0
6.99,-14199.0
7.06,-8258.0
7.12,-11067.0
7.18,-13378.0
7.24,-5594.0
7.31,-992.0
7.37,4908.0
7.43,20427.0
7.5,32626.0
7.56,32610.0
7.62,32594.0
7.69,32579.0
7.75,32563.0
7.81,32547.0
7.87,32531.0
7.94,15405.0
8.0,-2389.0
8.06,-29709.0
8.13,-32768.0
8.19,-32768.0
8.25,-32768.0
8.32,-32768.0
8.38,-32768.0
8.44,-32768.0
8.5,-22939.0
8.57,-6412.0
8.63,8279.0
8.69,12422.0
8.76,19957.0
8.82,27789.0
8.88,30534.0
8.95,32588.0
9.01,32573.0
9.07,32557.0
9.13,32541.0
9.2,32525.0
9.26,30249.0
9.32,16986.0
9.39,605.0
9.45,-21553.0
9.51,-32768.0
9.58,-32768.0
9.64,-32768.0
9.7,-32768.0
9.77,-32768.0
9.83,-32768.0
9.89,-18818.0
9.95,-3355.0
10.02,8067.0
10.08,14649.0
10.14,18581.0
10.21,18692.0
10.27,17494.0
10.33,16286.0
10.4,14847.0
10.46,13363.0
10.52,15209.0
10.58,15138.0
10.65,10796.0
10.71,3531.0
10.77,-6734.0
10.84,-20255.0
10.9,-32768.0
10.96,-32768.0
11.03,-32768.0
11.09,-32768.0
11.15,-32768.0
11.21,-32768.0
11.28,-30228.0
11.34,-10241.0
11.4,9701.0
11.47,19322.0
11.53,32643.0
11.59,32628.0
11.66,32612.0
11.72,32596.0
11.78,27856.0
11.84,17559.0
11.91,14818.0
11.97,9777.0
12.03,1894.0
12.1,-1506.0
12.16,-7302.0
12.22,-14034.0
12.29,-14330.0
12.35,-13517.0
12.41,-13601.0
12.47,-6313.0
12.54,1842.0
12.6,9415.0
12.66,22277.0
12.73,32565.0
12.79,32549.0
12.85,32534.0
12.92,32518.0
12.98,32502.0
13.04,32486.0
13.1,32471.0
13.17,9693.0
13.23,-4839.0
13.29,-24698.0
13.36,-32768.0
13.42,-32768.0
13.48,-32768.0
13.55,-32768.0
13.61,-32768.0
13.67,-32768.0
13.73,-25393.0
13.8,-11103.0
13.86,4657.0
13.92,10086.0
13.99,18199.0
14.05,28646.0
14.11,32551.0
14.18,32535.0
14.24,32520.0
14.3,32504.0
14.36,32488.0
14.43,32472.0
14.49,26504.0
14.55,13771.0
14.62,133.0
14.68,-17534.0
14.74,-32768.0
14.81,-32768.0
14.87,-32768.0
14.93,-32768.0
14.99,-32768.0
15.06,-32768.0
15.12,-21857.0
15.18,-8956.0
15.25,2521.0
15.31,10115.0
15.37,16758.0
15.44,20754.0
15.5,21584.0
15.56,20975.0
