timestamp,intensity
0,-4462.0
0.06,-2478.0
0.13,-2130.0
0.19,-1589.0
0.25,-4703.0
0.32,-4854.0
0.38,-4280.0
0.44,-6834.0
0.5,-9810.0
0.57,-11634.0
0.63,-8516.0
0.69,-7067.0
0.76,-7353.0
0.82,-2690.0
0.88,3883.0
0.94,3276.0
1.01,-271.0
1.07,2958.0
1.13,6518.0
1.2,5936.0
1.26,5261.0
1.32,3913.0
1.39,5538.0
1.45,4762.0
1.51,3853.0
1.57,7776.0
1.64,8239.0
1.7,5266.0
1.76,3755.0
1.83,2163.0
1.89,2678.0
1.95,1367.0
2.02,256.0
2.08,-644.0
2.14,1053.0
2.2,2073.0
2.27,1793.0
2.33,4273.0
2.39,3039.0
2.46,3171.0
2.52,5249.0
2.58,1300.0
2.65,1271.0
2.71,-1227.0
2.77,-572.0
2.84,3179.0
2.9,1589.0
2.96,-223.0
3.02,3039.0
3.09,2786.0
3.15,4519.0
3.21,4453.0
3.28,6835.0
3.34,8734.0
3.4,1216.0
3.47,241.0
3.53,3268.0
3.59,1176.0
3.65,-53.0
3.72,-2977.0
3.78,-500.0
3.84,222.0
3.91,-162.0
3.97,-2169.0
4.03,1505.0
4.1,-23.0
4.16,-2399.0
4.22,-4921.0
4.28,-3340.0
4.35,-1045.0
4.41,-4937.0
4.47,-2322.0
4.54,-4509.0
4.6,-6363.0
4.66,-4367.0
4.73,-6422.0
4.79,-3868.0
4.85,-2897.0
4.91,-4298.0
4.98,-4230.0
5.04,-5043.0
5.1,-5981.0
5.17,-6352.0
5.23,-5532.0
5.29,-6840.0
5.35,-4943.0
5.42,-4707.0
5.48,-1619.0
5.54,-470.0
5.61,-2346.0
5.67,-1550.0
5.73,-1173.0
5.8,1585.0
5.86,-1252.0
5.92,-1835.0
5.98,-1493.0
6.05,-4500.0
6.11,-3307.0
6.17,-116.0
6.24,2543.0
6.3,4640.0
6.36,5603.0
6.43,7446.0
6.49,3496.0
6.55,5863.0
6.61,4488.0
6.68,492.0
6.74,2708.0
6.8,740.0
