timestamp,intensity
0,-722.0
0.06,1287.0
0.13,1526.0
0.19,-2318.0
0.25,-4580.0
0.32,-3315.0
0.38,-986.0
0.44,-2599.0
0.5,-7993.0
0.57,-8014.0
0.63,-8915.0
0.69,-6720.0
0.76,-4057.0
0.82,-2307.0
0.88,4249.0
0.94,4150.0
1.01,10552.0
1.07,10428.0
1.13,7289.0
1.2,4456.0
1.26,4974.0
1.32,9283.0
1.39,2758.0
1.45,-2430.0
1.51,-3320.0
1.57,-768.0
1.64,-6084.0
1.7,-12283.0
1.76,-3575.0
1.83,-9491.0
1.89,-3601.0
1.95,-6669.0
2.02,-1485.0
2.08,1122.0
2.14,-1580.0
2.2,4097.0
2.27,1238.0
2.33,2628.0
2.39,-3626.0
2.46,-2634.0
2.52,-6730.0
2.58,-12284.0
2.65,-2621.0
2.71,2842.0
2.77,-243.0
2.84,2521.0
2.9,5475.0
2.96,6075.0
3.02,9199.0
3.09,9041.0
3.15,11293.0
3.21,8765.0
3.28,5540.0
3.34,11733.0
3.4,4382.0
3.47,-6.0
3.53,-3631.0
3.59,-7748.0
3.65,-12328.0
3.72,-17008.0
3.78,-19603.0
3.84,-19207.0
3.91,-17828.0
3.97,-10724.0
4.03,-4587.0
4.1,-6787.0
4.16,1273.0
4.22,5719.0
4.28,14240.0
4.35,15315.0
4.41,19264.0
4.47,17479.0
4.54,16664.0
4.6,10625.0
4.66,4725.0
4.73,3512.0
4.79,-3474.0
4.85,-5090.0
4.91,-2241.0
4.98,-2336.0
5.04,-8745.0
5.1,-6443.0
5.17,-17672.0
5.23,-11547.0
5.29,-7703.0
5.35,-9417.0
5.42,-1025.0
5.48,-222.0
5.54,4535.0
5.61,4153.0
5.67,4665.0
5.73,7181.0
5.8,7010.0
5.86,8130.0
5.92,3390.0
5.98,7102.0
6.05,1077.0
6.11,852.0
6.17,-1541.0
6.24,2812.0
6.3,2926.0
6.36,2756.0
6.43,-1018.0
6.49,-240.0
6.55,2296.0
6.61,1520.0
6.68,6054.0
6.74,376.0
6.8,-5122.0
6.87,-4850.0
6.93,-3623.0
6.99,-2219.0
7.06,-1228.0
7.12,-924.0
7.18,3149.0
7.24,486.0
7.31,1023.0
7.37,1879.0
7.43,-1131.0
7.5,4607.0
7.56,5469.0
7.62,1543.0
7.69,-503.0
7.75,-583.0
7.81,-5083.0
7.87,-2911.0
7.94,-4897.0
8.0,-8802.0
8.06,-6560.0
8.13,-8077.0
8.19,-5216.0
8.25,-6570.0
8.32,-3496.0
8.38,-3971.0
8.44,5204.0
8.5,2631.0
8.57,6528.0
8.63,13752.0
8.69,4338.0
8.76,9129.0
8.82,4789.0
8.88,1352.0
8.95,2434.0
9.01,-5471.0
9.07,-6257.0
9.13,-5744.0
9.2,-10761.0
9.26,-10320.0
9.32,-10722.0
9.39,-8158.0
9.45,-4520.0
9.51,11.0
9.58,3819.0
9.64,7318.0
9.7,7300.0
9.77,374.0
