timestamp,intensity
0,-285.0
0.06,-293.0
0.13,-283.0
0.19,-274.0
0.25,-275.0
0.32,-278.0
0.38,-279.0
0.44,-292.0
0.5,-291.0
0.57,-296.0
0.63,-314.0
0.69,-302.0
0.76,-296.0
0.82,-314.0
0.88,-306.0
0.94,-301.0
1.01,-320.0
1.07,-309.0
1.13,-294.0
1.2,-306.0
1.26,-296.0
1.32,-292.0
1.39,-304.0
1.45,-304.0
1.51,-306.0
1.57,-284.0
1.64,-290.0
1.7,-292.0
1.76,-300.0
1.83,-302.0
1.89,-272.0
1.95,-307.0
2.02,-308.0
2.08,-292.0
2.14,-302.0
2.2,-289.0
2.27,-276.0
2.33,-272.0
2.39,-287.0
2.46,-278.0
2.52,-277.0
2.58,-283.0
2.65,-283.0
2.71,-276.0
2.77,-273.0
2.84,-278.0
2.9,-272.0
2.96,-279.0
3.02,-285.0
3.09,-269.0
3.15,-275.0
3.21,-284.0
3.28,-271.0
3.34,-248.0
3.4,-246.0
3.47,-260.0
3.53,-265.0
3.59,-252.0
3.65,-261.0
3.72,-262.0
3.78,-266.0
3.84,-258.0
3.91,-273.0
3.97,-274.0
4.03,-261.0
4.1,-261.0
4.16,-269.0
4.22,-272.0
4.28,-265.0
4.35,-269.0
4.41,-306.0
4.47,-278.0
4.54,-304.0
4.6,-291.0
4.66,-308.0
4.73,-292.0
4.79,-281.0
4.85,-291.0
4.91,-277.0
4.98,-280.0
5.04,-287.0
5.1,-290.0
5.17,-292.0
5.23,-276.0
5.29,-289.0
5.35,-272.0
5.42,-292.0
5.48,-285.0
5.54,-269.0
5.61,-273.0
5.67,-272.0
5.73,-274.0
5.8,-273.0
5.86,-270.0
5.92,-285.0
5.98,-283.0
6.05,-265.0
6.11,-284.0
6.17,-305.0
6.24,-290.0
6.3,-293.0
6.36,-278.0
6.43,-291.0
6.49,-292.0
6.55,-284.0
6.61,-288.0
6.68,-288.0
6.74,-296.0
6.8,-278.0
6.87,-255.0
6.93,-270.0
6.99,-254.0
7.06,-247.0
7.12,-257.0
7.18,-257.0
7.24,-250.0
7.31,-254.0
7.37,-253.0
7.43,-257.0
7.5,-246.0
7.56,-236.0
7.62,-261.0
7.69,-252.0
7.75,-255.0
7.81,-250.0
7.87,-229.0
7.94,-236.0
8.0,-228.0
8.06,-251.0
8.13,-231.0
8.19,-222.0
8.25,-222.0
8.32,-234.0
8.38,-252.0
8.44,-244.0
8.5,-232.0
8.57,-212.0
8.63,-208.0
8.69,-194.0
8.76,-186.0
8.82,-207.0
8.88,-190.0
8.95,-201.0
9.01,-206.0
9.07,-191.0
9.13,-188.0
9.2,-192.0
9.26,-175.0
9.32,-186.0
9.39,-172.0
9.45,-162.0
9.51,-173.0
9.58,-163.0
9.64,-171.0
9.7,-153.0
9.77,-166.0
9.83,-177.0
9.89,-168.0
9.95,-166.0
10.02,-166.0
10.08,-161.0
10.14,-135.0
10.21,-142.0
10.27,-143.0
10.33,-147.0
10.4,-155.0
10.46,-161.0
10.52,-169.0
10.58,-145.0
10.65,-146.0
10.71,-135.0
10.77,-146.0
10.84,-163.0
10.9,-169.0
10.96,-164.0
11.03,-154.0
11.09,-173.0
11.15,-166.0
11.21,-175.0
11.28,-180.0
11.34,-181.0
11.4,-173.0
11.47,-168.0
11.53,-167.0
11.59,-193.0
11.66,-186.0
11.72,-175.0
11.78,-168.0
11.84,-192.0
11.91,-188.0
11.97,-189.0
12.03,-181.0
12.1,-177.0
12.16,-178.0
12.22,-190.0
12.29,-194.0
12.35,-171.0
12.41,-159.0
12.47,-173.0
12.54,-160.0
12.6,-174.0
12.66,-153.0
12.73,-147.0
12.79,-156.0
12.85,-186.0
12.92,-209.0
12.98,-193.0
13.04,-195.0
13.1,-190.0
