timestamp,intensity
0,-319.0
0.06,-299.0
0.13,-309.0
0.19,-319.0
0.25,-319.0
0.32,-317.0
0.38,-299.0
0.44,-315.0
0.5,-305.0
0.57,-310.0
0.63,-302.0
0.69,-300.0
0.76,-310.0
0.82,-299.0
0.88,-289.0
0.94,-308.0
1.01,-308.0
1.07,-308.0
1.13,-321.0
1.2,-316.0
1.26,-304.0
1.32,-315.0
1.39,-305.0
1.45,-312.0
1.51,-313.0
1.57,-322.0
1.64,-302.0
1.7,-303.0
1.76,-314.0
1.83,-313.0
1.89,-321.0
1.95,-297.0
2.02,-308.0
2.08,-310.0
2.14,-305.0
2.2,-302.0
2.27,-292.0
2.33,-298.0
2.39,-290.0
2.46,-288.0
2.52,-279.0
2.58,-290.0
2.65,-289.0
2.71,-283.0
2.77,-272.0
2.84,-276.0
2.9,-263.0
2.96,-260.0
3.02,-234.0
3.09,-257.0
3.15,-261.0
3.21,-269.0
3.28,-266.0
3.34,-257.0
3.4,-249.0
3.47,-242.0
3.53,-222.0
3.59,-240.0
3.65,-232.0
3.72,-220.0
3.78,-223.0
3.84,-191.0
3.91,-192.0
3.97,-193.0
4.03,-179.0
4.1,-178.0
4.16,-180.0
4.22,-186.0
4.28,-182.0
4.35,-178.0
4.41,-191.0
4.47,-202.0
4.54,-199.0
4.6,-197.0
4.66,-187.0
4.73,-197.0
4.79,-192.0
4.85,-199.0
4.91,-199.0
4.98,-186.0
5.04,-188.0
5.1,-190.0
5.17,-191.0
5.23,-190.0
5.29,-192.0
5.35,-178.0
5.42,-165.0
5.48,-179.0
5.54,-155.0
5.61,-177.0
5.67,-175.0
5.73,-172.0
5.8,-167.0
5.86,-154.0
5.92,-162.0
5.98,-173.0
6.05,-162.0
6.11,-168.0
6.17,-190.0
6.24,-166.0
6.3,-175.0
6.36,-148.0
6.43,-177.0
6.49,-182.0
6.55,-169.0
6.61,-170.0
6.68,-152.0
6.74,-148.0
6.8,-153.0
6.87,-158.0
6.93,-118.0
6.99,-118.0
7.06,-119.0
7.12,-99.0
7.18,-109.0
7.24,-116.0
7.31,-111.0
7.37,-104.0
7.43,-116.0
7.5,-120.0
7.56,-119.0
7.62,-117.0
7.69,-98.0
7.75,-107.0
7.81,-121.0
7.87,-100.0
7.94,-99.0
8.0,-135.0
8.06,-139.0
8.13,-118.0
8.19,-128.0
8.25,-136.0
8.32,-128.0
8.38,-114.0
8.44,-117.0
8.5,-107.0
8.57,-121.0
8.63,-128.0
8.69,-124.0
8.76,-133.0
8.82,-137.0
8.88,-125.0
8.95,-131.0
9.01,-114.0
9.07,-130.0
9.13,-131.0
9.2,-134.0
9.26,-142.0
9.32,-123.0
9.39,-140.0
9.45,-133.0
9.51,-151.0
9.58,-132.0
9.64,-121.0
9.7,-143.0
9.77,-154.0
9.83,-156.0
9.89,-161.0
9.95,-149.0
10.02,-142.0
10.08,-151.0
10.14,-156.0
10.21,-182.0
10.27,-194.0
10.33,-169.0
10.4,-194.0
10.46,-202.0
10.52,-200.0
10.58,-211.0
10.65,-208.0
10.71,-212.0
10.77,-206.0
10.84,-196.0
10.9,-200.0
10.96,-210.0
11.03,-217.0
11.09,-221.0
11.15,-216.0
11.21,-211.0
11.28,-208.0
11.34,-213.0
11.4,-219.0
11.47,-201.0
11.53,-225.0
11.59,-225.0
11.66,-227.0
11.72,-242.0
11.78,-242.0
11.84,-256.0
11.91,-246.0
11.97,-251.0
12.03,-253.0
12.1,-251.0
12.16,-262.0
12.22,-256.0
12.29,-244.0
12.35,-242.0
12.41,-264.0
12.47,-262.0
12.54,-252.0
12.6,-253.0
12.66,-242.0
12.73,-238.0
12.79,-232.0
12.85,-224.0
12.92,-230.0
12.98,-245.0
13.04,-246.0
13.1,-245.0
13.17,-252.0
13.23,-263.0
13.29,-247.0
13.36,-223.0
13.42,-229.0
13.48,-242.0
13.55,-233.0
13.61,-245.0
13.67,-233.0
13.73,-265.0
13.8,-267.0
13.86,-268.0
13.92,-261.0
13.99,-256.0
14.05,-232.0
14.11,-223.0
14.18,-216.0
14.24,-236.0
14.3,-231.0
14.36,-233.0
14.43,-232.0
14.49,-216.0
14.55,-222.0
14.62,-229.0
14.68,-243.0
14.74,-246.0
14.81,-243.0
14.87,-237.0
14.93,-247.0
14.99,-227.0
15.06,-217.0
15.12,-238.0
15.18,-246.0
15.25,-243.0
15.31,-234.0
15.37,-229.0
15.44,-227.0
15.5,-220.0
15.56,-217.0
15.62,-226.0
15.69,-230.0
15.75,-226.0
15.81,-239.0
15.88,-255.0
15.94,-274.0
16.0,-251.0
16.07,-255.0
16.13,-257.0
16.19,-250.0
16.25,-253.0
16.32,-246.0
16.38,-236.0
16.44,-256.0
16.51,-252.0
16.57,-252.0
16.63,-255.0
16.7,-246.0
16.76,-256.0
16.82,-258.0
16.88,-249.0
16.95,-243.0
17.01,-236.0
17.07,-234.0
17.14,-259.0
17.2,-261.0
17.26,-259.0
17.33,-253.0
17.39,-246.0
17.45,-249.0
17.51,-259.0
17.58,-282.0
17.64,-268.0
17.7,-272.0
17.77,-255.0
17.83,-238.0
17.89,-239.0
17.96,-240.0
18.02,-257.0
18.08,-258.0
18.14,-248.0
18.21,-249.0
18.27,-246.0
18.33,-256.0
18.4,-250.0
18.46,-256.0
18.52,-270.0
18.59,-248.0
18.65,-235.0
18.71,-255.0
18.77,-252.0
18.84,-249.0
18.9,-239.0
18.96,-239.0
19.03,-228.0
19.09,-243.0
19.15,-239.0
19.22,-234.0
19.28,-250.0
19.34,-259.0
19.4,-252.0
19.47,-258.0
19.53,-254.0
19.59,-247.0
19.66,-227.0
19.72,-228.0
19.78,-246.0
19.84,-225.0
19.91,-215.0
19.97,-230.0
20.03,-231.0
20.1,-220.0
20.16,-255.0
20.22,-217.0
20.29,-226.0
20.35,-246.0
20.41,-224.0
20.47,-235.0
20.54,-222.0
20.6,-237.0
20.66,-208.0
20.73,-208.0
20.79,-225.0
20.85,-202.0
20.92,-213.0
20.98,-203.0
21.04,-198.0
21.1,-186.0
21.17,-191.0
21.23,-184.0
21.29,-176.0
21.36,-172.0
21.42,-172.0
21.48,-166.0
21.55,-180.0
21.61,-169.0
21.67,-149.0
21.73,-156.0
21.8,-155.0
21.86,-153.0
21.92,-141.0
21.99,-157.0
22.05,-173.0
22.11,-165.0
22.18,-152.0
22.24,-144.0
22.3,-143.0
22.36,-164.0
22.43,-153.0
22.49,-150.0
22.55,-158.0
22.62,-140.0
22.68,-163.0
22.74,-168.0
22.81,-154.0
22.87,-156.0
22.93,-134.0
22.99,-133.0
23.06,-160.0
23.12,-173.0
23.18,-162.0
23.25,-134.0
23.31,-156.0
23.37,-150.0
23.44,-127.0
23.5,-139.0
23.56,-120.0
23.62,-122.0
23.69,-129.0
23.75,-145.0
23.81,-132.0
23.88,-131.0
23.94,-130.0
24.0,-116.0
24.07,-112.0
24.13,-130.0
24.19,-142.0
24.25,-127.0
24.32,-137.0
24.38,-135.0
24.44,-145.0
24.51,-155.0
24.57,-154.0
24.63,-166.0
24.7,-164.0
24.76,-149.0
24.82,-140.0
24.88,-146.0
24.95,-139.0
25.01,-156.0
25.07,-163.0
25.14,-169.0
25.2,-169.0
25.26,-153.0
25.33,-163.0
25.39,-170.0
25.45,-168.0
25.51,-174.0
25.58,-161.0
25.64,-158.0
25.7,-170.0
25.77,-189.0
25.83,-161.0
25.89,-159.0
25.96,-166.0
26.02,-168.0
26.08,-172.0
26.14,-155.0
26.21,-142.0
26.27,-132.0
26.33,-152.0
26.4,-145.0
26.46,-157.0
26.52,-176.0
26.59,-155.0
26.65,-169.0
26.71,-192.0
26.77,-166.0
26.84,-168.0
26.9,-164.0
26.96,-180.0
27.03,-162.0
27.09,-167.0
27.15,-180.0
