timestamp,intensity
0,-5526.0
0.06,-7854.0
0.13,-14163.0
0.19,-12004.0
0.25,-10157.0
0.32,-3795.0
0.38,-3610.0
0.44,518.0
0.5,8439.0
0.57,5340.0
0.63,7863.0
0.69,9324.0
0.76,7712.0
0.82,5753.0
0.88,7688.0
0.94,3583.0
1.01,3420.0
1.07,3472.0
1.13,4259.0
1.2,4359.0
1.26,7234.0
1.32,6942.0
1.39,6381.0
1.45,6408.0
1.51,5032.0
1.57,5766.0
1.64,4064.0
1.7,1974.0
1.76,-3146.0
1.83,-6359.0
1.89,-11231.0
1.95,-12437.0
2.02,-10542.0
2.08,-11489.0
2.14,-10422.0
2.2,-7933.0
2.27,-7300.0
2.33,-5687.0
2.39,-2718.0
2.46,-4437.0
2.52,-1844.0
2.58,2182.0
2.65,5572.0
2.71,7165.0
2.77,5099.0
2.84,11191.0
2.9,11483.0
2.96,7068.0
3.02,8237.0
3.09,5276.0
3.15,-117.0
3.21,-4384.0
3.28,-2505.0
3.34,-5785.0
3.4,-5398.0
3.47,-4406.0
3.53,-10936.0
3.59,-13399.0
3.65,-17556.0
3.72,-17587.0
3.78,-16519.0
3.84,-14849.0
3.91,-10842.0
3.97,-10980.0
4.03,-7017.0
4.1,-1701.0
4.16,-32.0
4.22,101.0
4.28,2302.0
4.35,6436.0
4.41,8871.0
4.47,5244.0
4.54,7921.0
4.6,6716.0
4.66,7713.0
4.73,7131.0
4.79,7998.0
4.85,7216.0
4.91,3901.0
4.98,2591.0
5.04,957.0
5.1,41.0
5.17,1819.0
5.23,738.0
5.29,-2294.0
5.35,656.0
5.42,-2760.0
5.48,-5464.0
5.54,102.0
5.61,-3263.0
5.67,-6224.0
5.73,-4749.0
5.8,-4158.0
5.86,-5403.0
5.92,-7304.0
5.98,-8325.0
6.05,-9164.0
6.11,-6950.0
6.17,-4028.0
6.24,-3546.0
6.3,-1194.0
6.36,5804.0
6.43,6067.0
6.49,6846.0
6.55,8856.0
6.61,9371.0
6.68,11283.0
6.74,11294.0
6.8,12113.0
6.87,13905.0
6.93,11841.0
6.99,11752.0
7.06,9374.0
7.12,7152.0
7.18,8276.0
7.24,1800.0
7.31,-5964.0
7.37,-2407.0
7.43,-4660.0
7.5,-10349.0
7.56,-12590.0
7.62,-9628.0
7.69,-6026.0
7.75,-7541.0
7.81,-10799.0
7.87,-6399.0
7.94,-2991.0
8.0,-4774.0
8.06,-8436.0
8.13,-4233.0
8.19,-1442.0
8.25,-7645.0
8.32,-4364.0
8.38,2669.0
8.44,2841.0
8.5,337.0
8.57,2823.0
8.63,2061.0
8.69,138.0
8.76,-1998.0
8.82,1360.0
8.88,1731.0
8.95,137.0
