timestamp,intensity
0,-32768.0
0.06,-32768.0
0.13,-32766.0
0.19,-32750.0
0.25,-26804.0
0.32,31675.0
0.38,32767.0
0.44,32767.0
0.5,32767.0
0.57,32752.0
0.63,32736.0
0.69,32720.0
0.76,32705.0
0.82,-1415.0
0.88,-22056.0
0.94,-32768.0
1.01,-32768.0
1.07,-32768.0
1.13,-32768.0
1.2,-32768.0
1.26,-32754.0
1.32,-32738.0
1.39,-32722.0
1.45,-32706.0
1.51,-32690.0
1.57,-32674.0
1.64,-13484.0
1.7,32767.0
1.76,32767.0
1.83,32767.0
1.89,32767.0
1.95,32767.0
2.02,32767.0
2.08,32767.0
2.14,14754.0
2.2,-32768.0
2.27,-32754.0
2.33,-32738.0
2.39,-32722.0
2.46,-32706.0
2.52,-32690.0
2.58,-27395.0
2.65,-11394.0
2.71,-2443.0
2.77,21654.0
2.84,31673.0
2.9,32767.0
2.96,32767.0
3.02,32767.0
3.09,32767.0
3.15,32767.0
3.21,32767.0
3.28,32761.0
3.34,32745.0
3.4,32729.0
3.47,15874.0
3.53,-31538.0
3.59,-32768.0
3.65,-32768.0
3.72,-32768.0
3.78,-32766.0
3.84,-32750.0
3.91,-32734.0
3.97,-32718.0
4.03,-4715.0
4.1,32767.0
4.16,32767.0
4.22,32767.0
4.28,32767.0
4.35,32767.0
4.41,32756.0
4.47,32741.0
4.54,32725.0
4.6,32709.0
4.66,32693.0
4.73,32678.0
4.79,13196.0
4.85,-14148.0
4.91,-32768.0
4.98,-32768.0
5.04,-32768.0
5.1,-32768.0
5.17,-32768.0
5.23,-32768.0
5.29,-32768.0
5.35,-25501.0
5.42,31435.0
5.48,32767.0
5.54,32758.0
5.61,32742.0
5.67,32726.0
5.73,32710.0
5.8,32695.0
5.86,32679.0
5.92,-1522.0
5.98,-21292.0
6.05,-32768.0
6.11,-32768.0
6.17,-32768.0
6.24,-32768.0
6.3,-32768.0
6.36,-32768.0
6.43,-32764.0
6.49,-32748.0
6.55,-32732.0
6.61,-32716.0
6.68,-32700.0
6.74,-19966.0
6.8,32767.0
6.87,32767.0
6.93,32767.0
6.99,32767.0
7.06,32767.0
7.12,32767.0
7.18,32766.0
7.24,19010.0
7.31,-32768.0
7.37,-32768.0
7.43,-32762.0
7.5,-32746.0
7.56,-32730.0
7.62,-32714.0
7.69,-29330.0
7.75,-10888.0
7.81,-1609.0
7.87,20319.0
7.94,32767.0
8.0,32767.0
8.06,32767.0
8.13,32767.0
8.19,32767.0
8.25,32767.0
8.32,32752.0
8.38,32737.0
8.44,32721.0
8.5,32705.0
8.57,17905.0
8.63,-31519.0
8.69,-32768.0
8.76,-32768.0
8.82,-32768.0
8.88,-32768.0
8.95,-32768.0
9.01,-32758.0
9.07,-32742.0
9.13,-3216.0
9.2,32767.0
9.26,32767.0
9.32,32767.0
9.39,32763.0
9.45,32748.0
9.51,32732.0
9.58,32716.0
9.64,32700.0
9.7,32685.0
9.77,32669.0
9.83,32653.0
9.89,12499.0
9.95,-14099.0
10.02,-32768.0
10.08,-32768.0
10.14,-32768.0
10.21,-32768.0
10.27,-32768.0
10.33,-32768.0
10.4,-32768.0
10.46,-26114.0
10.52,31564.0
10.58,32750.0
10.65,32734.0
10.71,32718.0
10.77,32703.0
10.84,32687.0
10.9,32671.0
10.96,32655.0
11.03,-1102.0
11.09,-20559.0
11.15,-32768.0
11.21,-32768.0
11.28,-32768.0
11.34,-32768.0
11.4,-32768.0
11.47,-32768.0
11.53,-32768.0
11.59,-32768.0
11.66,-32755.0
11.72,-32739.0
11.78,-32723.0
11.84,-13645.0
11.91,32767.0
11.97,32767.0
12.03,32767.0
12.1,32767.0
12.16,32767.0
12.22,32755.0
12.29,32740.0
12.35,13165.0
12.41,-32768.0
12.47,-32768.0
12.54,-32768.0
12.6,-32768.0
12.66,-32753.0
12.73,-32737.0
12.79,-29357.0
12.85,-13114.0
12.92,-2647.0
12.98,19527.0
13.04,30905.0
13.1,32767.0
13.17,32767.0
13.23,32767.0
13.29,32765.0
13.36,32749.0
13.42,32733.0
13.48,32717.0
13.55,32702.0
13.61,32686.0
13.67,11272.0
13.73,-32467.0
13.8,-32768.0
13.86,-32768.0
13.92,-32768.0
13.99,-32768.0
14.05,-32768.0
14.11,-32768.0
14.18,-32757.0
14.24,2001.0
14.3,32767.0
14.36,32767.0
14.43,32761.0
14.49,32746.0
14.55,32730.0
14.62,32714.0
14.68,32698.0
14.74,32683.0
14.81,32667.0
14.87,32651.0
14.93,31558.0
14.99,10787.0
15.06,-18483.0
15.12,-32768.0
15.18,-32768.0
15.25,-32768.0
15.31,-32768.0
15.37,-32768.0
15.44,-32768.0
15.5,-32768.0
15.56,-18188.0
15.62,32747.0
15.69,32731.0
15.75,32715.0
15.81,32700.0
15.88,32684.0
15.94,32668.0
16.0,32652.0
16.07,28794.0
16.13,-3474.0
16.19,-20824.0
16.25,-32768.0
16.32,-32768.0
16.38,-32768.0
16.44,-32768.0
16.51,-32768.0
16.57,-32768.0
16.63,-32768.0
16.7,-32768.0
16.76,-32768.0
16.82,-32755.0
16.88,-32739.0
16.95,2218.0
17.01,32767.0
17.07,32767.0
17.14,32767.0
17.2,32764.0
17.26,32748.0
17.33,32732.0
17.39,32717.0
17.45,3666.0
17.51,-32768.0
17.58,-32768.0
17.64,-32768.0
17.7,-32768.0
17.77,-32768.0
17.83,-32755.0
17.89,-25530.0
17.96,-17315.0
18.02,-1592.0
18.08,22312.0
18.14,28711.0
18.21,32767.0
18.27,32767.0
18.33,32762.0
18.4,32746.0
18.46,32730.0
18.52,32714.0
18.59,32699.0
18.65,32683.0
18.71,32667.0
18.77,2711.0
18.84,-32768.0
18.9,-32768.0
18.96,-32768.0
19.03,-32768.0
19.09,-32768.0
19.15,-32768.0
19.22,-32768.0
19.28,-32768.0
19.34,10537.0
19.4,32767.0
19.47,32759.0
19.53,32743.0
19.59,32728.0
19.66,32712.0
19.72,32696.0
19.78,32680.0
19.84,32665.0
19.91,32649.0
19.97,32633.0
20.03,29743.0
20.1,7331.0
20.16,-24832.0
20.22,-32768.0
20.29,-32768.0
20.35,-32768.0
20.41,-32768.0
20.47,-32768.0
20.54,-32768.0
20.6,-32768.0
20.66,-9319.0
20.73,32730.0
20.79,32714.0
20.85,32699.0
20.92,32683.0
