timestamp,intensity
0,-42.0
0.06,-931.0
0.13,-1582.0
0.19,-349.0
0.25,-1086.0
0.32,-1308.0
0.38,-812.0
0.44,-1739.0
0.5,-1305.0
0.57,-1678.0
0.63,-1896.0
0.69,-1987.0
0.76,-1284.0
0.82,-1630.0
0.88,-1136.0
0.94,-1187.0
1.01,617.0
1.07,-738.0
1.13,578.0
1.2,-508.0
1.26,668.0
1.32,-124.0
1.39,14.0
1.45,-581.0
1.51,-678.0
1.57,-282.0
1.64,-1405.0
1.7,-987.0
1.76,-1653.0
1.83,-1488.0
1.89,-1700.0
1.95,-2153.0
2.02,-1910.0
2.08,-2410.0
2.14,-2201.0
2.2,-1314.0
2.27,-1761.0
2.33,-1399.0
2.39,-1029.0
2.46,-708.0
2.52,-555.0
2.58,-352.0
2.65,-140.0
2.71,479.0
2.77,628.0
2.84,602.0
2.9,1417.0
2.96,-489.0
3.02,882.0
3.09,-217.0
3.15,-545.0
3.21,-806.0
3.28,-1190.0
3.34,-961.0
3.4,-956.0
3.47,-1157.0
3.53,-297.0
3.59,-915.0
3.65,-1088.0
3.72,-1004.0
3.78,-1913.0
3.84,-1850.0
3.91,-1130.0
3.97,-1722.0
4.03,-827.0
4.1,-501.0
4.16,-101.0
4.22,452.0
4.28,321.0
4.35,723.0
4.41,15.0
4.47,84.0
4.54,-1234.0
4.6,-652.0
4.66,-1003.0
4.73,-1105.0
4.79,-362.0
4.85,-623.0
4.91,102.0
4.98,-369.0
5.04,-679.0
5.1,692.0
5.17,-1147.0
5.23,243.0
5.29,-817.0
5.35,-501.0
5.42,-826.0
5.48,-761.0
5.54,-831.0
5.61,112.0
5.67,103.0
5.73,1813.0
5.8,-572.0
5.86,1331.0
5.92,75.0
5.98,670.0
6.05,-155.0
6.11,569.0
6.17,550.0
6.24,15.0
6.3,974.0
6.36,-789.0
6.43,712.0
6.49,-1062.0
6.55,-132.0
6.61,-926.0
6.68,-1448.0
6.74,-1074.0
6.8,-1498.0
6.87,-1621.0
6.93,410.0
6.99,-1762.0
7.06,1924.0
7.12,-1228.0
7.18,1453.0
7.24,-678.0
7.31,913.0
7.37,333.0
7.43,1262.0
7.5,473.0
7.56,1543.0
7.62,-303.0
7.69,497.0
7.75,-1426.0
7.81,-811.0
7.87,-977.0
7.94,-1464.0
8.0,-1843.0
8.06,-1217.0
8.13,-1776.0
8.19,-1474.0
8.25,-1673.0
8.32,-1606.0
8.38,-1363.0
8.44,-1505.0
8.5,-1958.0
8.57,-2158.0
8.63,-1168.0
8.69,-1933.0
8.76,-7.0
8.82,-1025.0
8.88,960.0
8.95,716.0
9.01,99.0
9.07,337.0
9.13,167.0
9.2,1026.0
9.26,-847.0
9.32,-21.0
9.39,-658.0
9.45,-902.0
9.51,-488.0
9.58,-1144.0
9.64,203.0
9.7,-640.0
9.77,327.0
9.83,-225.0
9.89,-1211.0
9.95,-1118.0
10.02,-1128.0
10.08,-1221.0
10.14,-276.0
10.21,-861.0
10.27,417.0
10.33,-111.0
10.4,214.0
10.46,395.0
10.52,-42.0
10.58,375.0
