timestamp,intensity
0,-287.0
0.06,-292.0
0.13,-303.0
0.19,-292.0
0.25,-280.0
0.32,-299.0
0.38,-294.0
0.44,-302.0
0.5,-294.0
0.57,-284.0
0.63,-290.0
0.69,-274.0
0.76,-279.0
0.82,-287.0
0.88,-281.0
0.94,-297.0
1.01,-299.0
1.07,-307.0
1.13,-307.0
1.2,-316.0
1.26,-307.0
1.32,-287.0
1.39,-313.0
1.45,-320.0
1.51,-305.0
1.57,-319.0
1.64,-315.0
1.7,-330.0
1.76,-321.0
1.83,-316.0
1.89,-320.0
1.95,-309.0
2.02,-323.0
2.08,-326.0
2.14,-344.0
2.2,-328.0
2.27,-325.0
2.33,-339.0
2.39,-320.0
2.46,-335.0
2.52,-322.0
2.58,-328.0
2.65,-335.0
2.71,-331.0
2.77,-338.0
2.84,-334.0
2.9,-368.0
2.96,-355.0
3.02,-354.0
3.09,-353.0
3.15,-367.0
3.21,-360.0
3.28,-373.0
3.34,-383.0
3.4,-355.0
3.47,-361.0
3.53,-377.0
3.59,-364.0
3.65,-346.0
3.72,-368.0
3.78,-363.0
3.84,-363.0
3.91,-358.0
3.97,-359.0
4.03,-365.0
4.1,-376.0
4.16,-380.0
4.22,-361.0
4.28,-365.0
4.35,-357.0
4.41,-356.0
4.47,-371.0
4.54,-384.0
4.6,-371.0
4.66,-362.0
4.73,-379.0
4.79,-408.0
4.85,-371.0
4.91,-347.0
4.98,-356.0
5.04,-343.0
5.1,-358.0
5.17,-337.0
5.23,-337.0
5.29,-356.0
5.35,-336.0
5.42,-336.0
5.48,-348.0
5.54,-343.0
5.61,-356.0
5.67,-353.0
5.73,-344.0
5.8,-328.0
5.86,-311.0
5.92,-313.0
5.98,-326.0
6.05,-330.0
6.11,-335.0
6.17,-322.0
6.24,-316.0
6.3,-318.0
6.36,-314.0
6.43,-317.0
6.49,-299.0
6.55,-285.0
6.61,-303.0
6.68,-305.0
6.74,-288.0
6.8,-284.0
6.87,-301.0
6.93,-316.0
6.99,-293.0
7.06,-299.0
7.12,-313.0
7.18,-301.0
7.24,-284.0
7.31,-291.0
7.37,-318.0
