timestamp,intensity
0,-309.0
0.06,-320.0
0.13,-312.0
0.19,-311.0
0.25,-305.0
0.32,-320.0
0.38,-291.0
0.44,-285.0
0.5,-285.0
0.57,-281.0
0.63,-268.0
0.69,-274.0
0.76,-268.0
0.82,-267.0
0.88,-276.0
0.94,-261.0
1.01,-262.0
1.07,-274.0
1.13,-269.0
1.2,-295.0
1.26,-300.0
1.32,-319.0
1.39,-322.0
1.45,-313.0
1.51,-334.0
1.57,-318.0
1.64,-307.0
1.7,-286.0
1.76,-302.0
1.83,-314.0
1.89,-286.0
1.95,-300.0
2.02,-296.0
2.08,-290.0
2.14,-273.0
2.2,-275.0
2.27,-282.0
2.33,-284.0
2.39,-299.0
2.46,-287.0
2.52,-303.0
2.58,-304.0
2.65,-302.0
2.71,-310.0
2.77,-310.0
2.84,-321.0
2.9,-308.0
2.96,-321.0
3.02,-309.0
3.09,-327.0
3.15,-331.0
3.21,-303.0
3.28,-308.0
3.34,-312.0
3.4,-326.0
3.47,-331.0
3.53,-308.0
3.59,-321.0
3.65,-312.0
3.72,-299.0
3.78,-298.0
3.84,-302.0
3.91,-312.0
3.97,-311.0
4.03,-322.0
4.1,-306.0
4.16,-305.0
4.22,-323.0
4.28,-310.0
4.35,-295.0
4.41,-323.0
4.47,-320.0
4.54,-292.0
4.6,-296.0
4.66,-300.0
4.73,-298.0
4.79,-308.0
4.85,-297.0
4.91,-302.0
4.98,-324.0
5.04,-308.0
5.1,-294.0
5.17,-283.0
5.23,-302.0
5.29,-290.0
5.35,-307.0
5.42,-295.0
5.48,-292.0
5.54,-309.0
5.61,-299.0
5.67,-295.0
5.73,-291.0
5.8,-284.0
5.86,-310.0
5.92,-276.0
5.98,-270.0
6.05,-267.0
6.11,-258.0
6.17,-288.0
6.24,-292.0
6.3,-282.0
6.36,-281.0
6.43,-296.0
6.49,-280.0
6.55,-279.0
6.61,-266.0
6.68,-266.0
6.74,-274.0
6.8,-261.0
6.87,-261.0
6.93,-268.0
6.99,-271.0
7.06,-265.0
7.12,-277.0
7.18,-258.0
7.24,-261.0
7.31,-256.0
7.37,-251.0
7.43,-241.0
7.5,-229.0
7.56,-231.0
7.62,-243.0
7.69,-230.0
7.75,-222.0
7.81,-238.0
7.87,-233.0
7.94,-239.0
8.0,-235.0
8.06,-262.0
8.13,-265.0
8.19,-249.0
8.25,-231.0
8.32,-260.0
8.38,-266.0
8.44,-256.0
8.5,-267.0
8.57,-264.0
8.63,-244.0
8.69,-251.0
8.76,-252.0
8.82,-256.0
8.88,-244.0
8.95,-250.0
9.01,-276.0
9.07,-269.0
9.13,-285.0
9.2,-283.0
9.26,-286.0
9.32,-265.0
9.39,-273.0
9.45,-292.0
9.51,-300.0
9.58,-276.0
9.64,-286.0
9.7,-285.0
9.77,-291.0
9.83,-295.0
9.89,-301.0
9.95,-304.0
10.02,-307.0
10.08,-314.0
10.14,-318.0
10.21,-333.0
10.27,-331.0
10.33,-321.0
10.4,-298.0
10.46,-311.0
10.52,-323.0
10.58,-316.0
10.65,-306.0
10.71,-302.0
10.77,-310.0
10.84,-325.0
10.9,-316.0
10.96,-312.0
11.03,-317.0
11.09,-309.0
11.15,-311.0
11.21,-333.0
11.28,-328.0
11.34,-311.0
11.4,-308.0
11.47,-321.0
11.53,-303.0
11.59,-306.0
11.66,-304.0
11.72,-319.0
11.78,-305.0
11.84,-319.0
11.91,-313.0
11.97,-334.0
12.03,-341.0
12.1,-335.0
12.16,-316.0
12.22,-327.0
12.29,-317.0
12.35,-311.0
12.41,-314.0
12.47,-312.0
12.54,-338.0
12.6,-329.0
12.66,-323.0
12.73,-315.0
12.79,-318.0
12.85,-322.0
12.92,-333.0
12.98,-332.0
13.04,-326.0
13.1,-323.0
13.17,-315.0
13.23,-319.0
13.29,-296.0
13.36,-295.0
13.42,-319.0
13.48,-305.0
13.55,-296.0
13.61,-286.0
13.67,-290.0
13.73,-316.0
13.8,-323.0
13.86,-317.0
13.92,-317.0
13.99,-308.0
14.05,-298.0
14.11,-296.0
14.18,-304.0
14.24,-322.0
14.3,-299.0
14.36,-295.0
14.43,-311.0
14.49,-292.0
14.55,-280.0
14.62,-302.0
14.68,-312.0
14.74,-297.0
14.81,-272.0
14.87,-279.0
14.93,-270.0
14.99,-268.0
15.06,-263.0
15.12,-262.0
15.18,-283.0
15.25,-260.0
15.31,-263.0
15.37,-272.0
15.44,-275.0
15.5,-275.0
15.56,-253.0
15.62,-284.0
15.69,-276.0
15.75,-272.0
15.81,-288.0
15.88,-283.0
15.94,-284.0
16.0,-262.0
16.07,-273.0
16.13,-281.0
16.19,-278.0
16.25,-265.0
16.32,-269.0
16.38,-273.0
16.44,-271.0
16.51,-267.0
16.57,-274.0
16.63,-256.0
16.7,-266.0
16.76,-267.0
16.82,-282.0
16.88,-279.0
16.95,-257.0
17.01,-263.0
17.07,-280.0
17.14,-232.0
17.2,-250.0
17.26,-242.0
17.33,-228.0
17.39,-240.0
17.45,-206.0
17.51,-212.0
17.58,-227.0
17.64,-228.0
17.7,-218.0
17.77,-218.0
17.83,-233.0
17.89,-236.0
17.96,-233.0
18.02,-221.0
18.08,-221.0
18.14,-196.0
18.21,-211.0
18.27,-224.0
18.33,-228.0
18.4,-244.0
18.46,-230.0
18.52,-238.0
18.59,-231.0
18.65,-207.0
18.71,-224.0
18.77,-227.0
18.84,-233.0
18.9,-234.0
18.96,-233.0
19.03,-224.0
19.09,-230.0
19.15,-219.0
19.22,-216.0
19.28,-219.0
19.34,-209.0
19.4,-233.0
19.47,-246.0
19.53,-225.0
19.59,-255.0
19.66,-254.0
19.72,-251.0
19.78,-261.0
19.84,-259.0
19.91,-237.0
19.97,-251.0
20.03,-231.0
20.1,-241.0
20.16,-259.0
20.22,-251.0
20.29,-253.0
20.35,-255.0
20.41,-239.0
20.47,-236.0
20.54,-237.0
20.6,-219.0
20.66,-231.0
20.73,-246.0
20.79,-235.0
20.85,-217.0
20.92,-234.0
20.98,-236.0
21.04,-223.0
21.1,-252.0
21.17,-246.0
21.23,-229.0
21.29,-229.0
21.36,-228.0
21.42,-213.0
21.48,-232.0
21.55,-229.0
21.61,-245.0
